Origin,Destination,Airline_name1,Flight_code,Stops,Travel_date,Departure_time,Arrival_time,Fare,Base price,GST,Currency,Scraped_at time,Source
DEL,HYD,IndiGo,6E-2453,1 stop,9/8/2026,13:35,20:05,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-354,1 stop,10/1/2026,19:00,0:35,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-5036,1 stop,10/1/2026,8:00,13:55,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-449,1 stop,9/8/2026,5:00,11:40,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-2769,1 stop,10/1/2026,8:10,13:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
GOI,DEL,Air India Express,IX-1209,1 stop,9/16/2026,22:35,11:10,8209,7818.1,390.9,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Air India Express,IX-2368,1 stop,10/1/2026,9:10,17:00,8209,7818.1,390.9,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Air India Express,IX-1209,1 stop,9/8/2026,22:35,11:10,8209,7818.1,390.9,INR,9/1/2026 6:48,Cleartrip
DEL,GAU,IndiGo,6E-5041,Non-stop,10/1/2026,15:10,17:35,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India Express,IX-1085,Non-stop,9/8/2026,12:55,15:35,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-2203,Non-stop,10/1/2026,4:45,7:10,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India Express,IX-1671,Non-stop,9/8/2026,20:00,22:30,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1032,Non-stop,9/2/2026,5:45,8:35,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-2203,Non-stop,9/8/2026,4:45,7:10,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-5215,Non-stop,9/8/2026,7:45,10:10,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1041,Non-stop,9/8/2026,8:45,11:15,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-6048,Non-stop,9/8/2026,20:00,22:25,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1041,Non-stop,9/2/2026,18:10,20:40,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1069,Non-stop,9/8/2026,10:40,13:25,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-2203,Non-stop,9/2/2026,4:45,7:10,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1671,Non-stop,9/16/2026,20:00,22:30,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-6048,Non-stop,9/2/2026,20:00,22:25,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1032,Non-stop,9/16/2026,5:45,8:35,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-5041,Non-stop,9/16/2026,15:10,17:35,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-6048,Non-stop,9/16/2026,20:00,22:25,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-2203,Non-stop,9/16/2026,4:45,7:10,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India Express,IX-1041,Non-stop,9/16/2026,18:10,20:40,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-5041,Non-stop,9/8/2026,15:10,17:35,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1032,Non-stop,9/8/2026,5:45,8:35,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-6048,Non-stop,10/1/2026,20:00,22:25,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India Express,IX-1041,Non-stop,10/1/2026,18:15,20:45,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-2316,Non-stop,10/1/2026,17:30,19:55,8220,7828.57,391.43,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-5215,Non-stop,9/2/2026,7:45,10:10,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1671,Non-stop,9/2/2026,20:00,22:30,8220,7828.57,391.43,INR,9/1/2026 6:49,Cleartrip
CCU,BOM,Air India Express,IX-1248,1 stop,9/16/2026,7:45,21:55,8225,7833.33,391.67,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Air India Express,IX-1248,1 stop,9/2/2026,7:45,21:55,8225,7833.33,391.67,INR,9/1/2026 6:40,Cleartrip
DEL,GAU,Akasa Air,QP-1119,1 stop,9/8/2026,8:40,16:55,8233,7840.95,392.05,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Akasa Air,QP-1112,1 stop,9/8/2026,9:20,16:55,8233,7840.95,392.05,INR,9/1/2026 6:49,Cleartrip
HYD,BOM,IndiGo,6E-6196,Non-stop,9/2/2026,6:30,7:55,8235,7842.86,392.14,INR,9/1/2026 6:33,Cleartrip
BLR,DEL,IndiGo,6E-855,1 stop,9/8/2026,19:45,2:05,8249,7856.19,392.81,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-312,1 stop,9/8/2026,9:15,15:25,8249,7856.19,392.81,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-638,1 stop,9/8/2026,18:35,23:25,8249,7856.19,392.81,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-6178,1 stop,9/8/2026,6:25,12:30,8249,7856.19,392.81,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-6784,1 stop,9/8/2026,21:30,2:05,8249,7856.19,392.81,INR,9/1/2026 6:21,Cleartrip
MAA,BOM,IndiGo,6E-2133,Non-stop,9/16/2026,21:55,23:40,8253,7860,393,INR,9/1/2026 6:42,Cleartrip
GOI,DEL,Air India Express,IX-1818,Non-stop,9/8/2026,22:35,1:20,8253,7860,393,INR,9/1/2026 6:48,Cleartrip
AMD,DEL,Air India,AI-532,Non-stop,9/2/2026,21:30,23:40,8253,7860,393,INR,9/1/2026 6:30,Cleartrip
GOI,DEL,IndiGo,6E-6943,1 stop,9/8/2026,23:20,4:00,8259,7865.71,393.29,INR,9/1/2026 6:48,Cleartrip
DEL,SXR,IndiGo,6E-6474,1 stop,10/16/2026,7:20,10:35,8266,7872.38,393.62,INR,9/1/2026 6:38,Cleartrip
DEL,HYD,IndiGo,6E-810,1 stop,10/16/2026,7:05,12:50,8277,7882.86,394.14,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-6054,1 stop,10/16/2026,1:05,7:20,8277,7882.86,394.14,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-850,1 stop,10/1/2026,12:15,17:45,8277,7882.86,394.14,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-880,1 stop,10/1/2026,15:45,21:00,8277,7882.86,394.14,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-837,1 stop,10/1/2026,17:00,22:40,8277,7882.86,394.14,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-828,1 stop,10/1/2026,14:30,19:45,8277,7882.86,394.14,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-850,1 stop,10/16/2026,12:15,17:45,8277,7882.86,394.14,INR,9/1/2026 6:26,Cleartrip
BLR,DEL,IndiGo,6E-6558,1 stop,9/2/2026,9:05,16:10,8314,7918.1,395.9,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,Air India Express,IX-2542,Non-stop,10/1/2026,6:40,9:25,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-870,Non-stop,10/1/2026,19:30,22:15,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-839,Non-stop,10/1/2026,1:00,3:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-804,Non-stop,10/1/2026,3:00,5:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,Akasa Air,QP-1359,Non-stop,10/1/2026,5:00,7:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-849,Non-stop,10/1/2026,8:15,11:05,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-844,Non-stop,10/1/2026,7:00,9:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,Akasa Air,QP-1823,Non-stop,10/1/2026,6:05,8:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-2518,Non-stop,10/1/2026,9:20,12:10,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-836,Non-stop,10/1/2026,5:05,7:55,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6.00E-175,Non-stop,9/2/2026,10:45,13:35,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-2455,Non-stop,9/2/2026,6:25,8:45,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-804,Non-stop,9/2/2026,3:00,5:50,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-809,Non-stop,9/2/2026,12:00,14:50,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-2455,Non-stop,10/1/2026,6:15,8:50,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-2455,Non-stop,9/8/2026,6:25,8:45,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-2518,Non-stop,9/2/2026,9:20,12:10,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-804,Non-stop,9/8/2026,3:00,5:50,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-2518,Non-stop,9/16/2026,9:20,12:10,8364,7965.71,398.29,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-849,Non-stop,9/8/2026,8:15,11:05,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-836,Non-stop,9/8/2026,5:05,7:55,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-836,Non-stop,9/2/2026,5:05,7:55,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-840,Non-stop,9/2/2026,13:55,16:45,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-860,Non-stop,9/2/2026,15:45,18:35,8364,7965.71,398.29,INR,9/1/2026 6:21,Cleartrip
MAA,BOM,IndiGo,6E-5367,Non-stop,9/16/2026,18:15,20:15,8407,8006.67,400.33,INR,9/1/2026 6:42,Cleartrip
DEL,GAU,IndiGo,6E-5215,Non-stop,9/16/2026,7:45,10:10,8420,8019.05,400.95,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-5041,Non-stop,9/2/2026,15:10,17:35,8420,8019.05,400.95,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India Express,IX-1085,Non-stop,10/1/2026,12:55,15:35,8420,8019.05,400.95,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India Express,IX-1671,Non-stop,10/1/2026,19:55,22:30,8420,8019.05,400.95,INR,9/1/2026 6:50,Cleartrip
CCU,BOM,Air India Express,IX-1543,1 stop,9/8/2026,15:15,4:35,8435,8033.33,401.67,INR,9/1/2026 6:40,Cleartrip
DEL,SXR,IndiGo,6E-5120,Non-stop,10/16/2026,8:25,9:45,8473,8069.52,403.48,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,Air India,AI-2553,Non-stop,10/16/2026,7:35,9:10,8473,8069.52,403.48,INR,9/1/2026 6:38,Cleartrip
DEL,HYD,IndiGo,6E-6433,1 stop,10/16/2026,16:30,21:45,8484,8080,404,INR,9/1/2026 6:26,Cleartrip
CCU,BOM,IndiGo,6.00E-139,1 stop,9/8/2026,9:25,18:40,8534,8127.62,406.38,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Akasa Air,QP-1136,Non-stop,9/2/2026,5:10,7:45,8541,8134.29,406.71,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Akasa Air,QP-1184,Non-stop,10/1/2026,20:50,23:50,8541,8134.29,406.71,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,Akasa Air,QP-1251,Non-stop,10/1/2026,6:00,8:45,8541,8134.29,406.71,INR,9/1/2026 6:41,Cleartrip
AMD,DEL,IndiGo,6E-932,Non-stop,9/2/2026,21:50,23:30,8570,8161.9,408.1,INR,9/1/2026 6:30,Cleartrip
MAA,DEL,Air India Express,IX-1354,1 stop,9/16/2026,14:40,22:10,8581,8172.38,408.62,INR,9/1/2026 6:32,Cleartrip
GOI,DEL,Air India Express,IX-1214,1 stop,10/1/2026,14:15,19:05,8606,8196.19,409.81,INR,9/1/2026 6:48,Cleartrip
DEL,GAU,Air India Express,IX-1085,Non-stop,9/16/2026,12:55,15:35,8610,8200,410,INR,9/1/2026 6:50,Cleartrip
DEL,SXR,Air India Express,IX-1074,1 stop,10/16/2026,11:00,13:45,8610,8200,410,INR,9/1/2026 6:38,Cleartrip
CCU,BOM,IndiGo,6E-417,1 stop,9/2/2026,17:05,0:10,8621,8210.48,410.52,INR,9/1/2026 6:40,Cleartrip
GOI,DEL,Akasa Air,QP-1816,Non-stop,10/16/2026,18:35,21:15,8629,8218.1,410.9,INR,9/1/2026 6:49,Cleartrip
CCU,BOM,Akasa Air,QP-2028,Non-stop,10/1/2026,8:30,11:15,8633,8221.9,411.1,INR,9/1/2026 6:41,Cleartrip
DEL,GAU,Air India,AI-879,Non-stop,9/16/2026,6:40,9:15,8670,8257.14,412.86,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India,AI-879,Non-stop,9/2/2026,6:40,9:15,8670,8257.14,412.86,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,Air India,AI-1755,Non-stop,9/16/2026,14:30,17:00,8670,8257.14,412.86,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,Air India,AI-1755,Non-stop,9/2/2026,14:30,17:00,8670,8257.14,412.86,INR,9/1/2026 6:49,Cleartrip
MAA,BOM,IndiGo,6E-6892,1 stop,9/2/2026,10:55,14:50,8680,8266.67,413.33,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,Akasa Air,QP-1136,Non-stop,9/8/2026,5:10,7:45,8691,8277.14,413.86,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-6528,1 stop,9/8/2026,17:00,22:35,8744,8327.62,416.38,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-334,1 stop,9/2/2026,10:55,18:10,8744,8327.62,416.38,INR,9/1/2026 6:40,Cleartrip
GOI,DEL,IndiGo,6E-6264,Non-stop,10/1/2026,15:20,18:00,8745,8328.57,416.43,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,IndiGo,6E-6264,Non-stop,10/16/2026,15:20,18:00,8745,8328.57,416.43,INR,9/1/2026 6:49,Cleartrip
MAA,BOM,IndiGo,6E-796,1 stop,9/2/2026,22:00,2:50,8761,8343.81,417.19,INR,9/1/2026 6:41,Cleartrip
GOI,DEL,IndiGo,6E-2708,Non-stop,10/1/2026,15:30,18:05,8779,8360.95,418.05,INR,9/1/2026 6:48,Cleartrip
MAA,DEL,Air India Express,IX-2971,1 stop,10/1/2026,10:45,20:25,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-1385,1 stop,10/1/2026,8:55,20:25,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-2975,1 stop,10/1/2026,6:30,20:25,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-2662,1 stop,10/1/2026,21:25,4:10,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-2507,1 stop,10/1/2026,16:30,4:10,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-2786,1 stop,10/1/2026,7:25,20:25,8791,8372.38,418.62,INR,9/1/2026 6:32,Cleartrip
MAA,DEL,Air India Express,IX-2661,1 stop,10/16/2026,22:05,10:20,8791,8372.38,418.62,INR,9/1/2026 6:33,Cleartrip
BLR,DEL,Akasa Air,QP-1821,Non-stop,9/16/2026,13:10,16:00,8791,8372.38,418.62,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,Akasa Air,QP-1811,Non-stop,9/16/2026,4:10,7:00,8791,8372.38,418.62,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,Air India Express,IX-1040,Non-stop,9/16/2026,14:40,17:30,8819,8399.05,419.95,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-860,Non-stop,9/16/2026,15:45,18:35,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-6039,Non-stop,9/16/2026,17:00,19:50,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-870,Non-stop,9/16/2026,19:30,22:15,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-869,Non-stop,9/16/2026,13:10,16:05,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-2313,Non-stop,9/16/2026,23:30,2:20,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
BLR,DEL,IndiGo,6E-6034,Non-stop,9/16/2026,18:15,21:05,8820,8400,420,INR,9/1/2026 6:22,Cleartrip
CCU,BOM,IndiGo,6.00E-139,1 stop,10/16/2026,9:25,18:40,8826,8405.71,420.29,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6.00E-139,1 stop,10/1/2026,9:25,18:40,8826,8405.71,420.29,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,Air India Express,IX-1371,1 stop,10/1/2026,18:50,7:45,8831,8410.48,420.52,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6E-6513,1 stop,9/2/2026,8:40,15:55,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-798,1 stop,9/8/2026,18:55,23:45,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-6623,1 stop,9/8/2026,5:20,10:55,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-798,1 stop,9/2/2026,18:55,23:45,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-6139,1 stop,9/8/2026,7:10,14:00,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Air India Express,IX-1496,1 stop,10/1/2026,11:15,20:25,8831,8410.48,420.52,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6E-6623,1 stop,9/2/2026,5:20,10:55,8831,8410.48,420.52,INR,9/1/2026 6:40,Cleartrip
BLR,DEL,Air India,AI-2758,Non-stop,9/16/2026,0:15,3:10,8835,8414.29,420.71,INR,9/1/2026 6:22,Cleartrip
CCU,BOM,Akasa Air,QP-1253,Non-stop,10/1/2026,17:05,20:00,8841,8420,421,INR,9/1/2026 6:41,Cleartrip
GOI,DEL,Air India Express,IX-1582,Non-stop,10/1/2026,7:55,10:40,8848,8426.67,421.33,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Air India Express,IX-1340,Non-stop,10/16/2026,15:00,17:45,8848,8426.67,421.33,INR,9/1/2026 6:49,Cleartrip
GOI,DEL,Air India Express,IX-1582,Non-stop,10/16/2026,7:55,10:40,8848,8426.67,421.33,INR,9/1/2026 6:49,Cleartrip
CCU,BOM,IndiGo,6E-2122,Non-stop,9/2/2026,7:40,10:15,8855,8433.33,421.67,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-2122,Non-stop,9/8/2026,7:40,10:15,8855,8433.33,421.67,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-2122,Non-stop,9/16/2026,7:40,10:15,8855,8433.33,421.67,INR,9/1/2026 6:40,Cleartrip
DEL,GAU,Air India Express,IX-1085,Non-stop,9/2/2026,12:55,15:35,8910,8485.71,424.29,INR,9/1/2026 6:49,Cleartrip
CCU,BOM,IndiGo,6E-318,1 stop,9/8/2026,13:30,18:25,8910,8485.71,424.29,INR,9/1/2026 6:40,Cleartrip
GOI,DEL,Akasa Air,QP-1818,Non-stop,10/16/2026,14:20,17:05,8915,8490.48,424.52,INR,9/1/2026 6:49,Cleartrip
DEL,GAU,IndiGo,6E-5041,Non-stop,10/16/2026,15:10,17:35,8920,8495.24,424.76,INR,9/1/2026 6:50,Cleartrip
CCU,BOM,IndiGo,6E-7215,1 stop,10/1/2026,18:00,0:10,8928,8502.86,425.14,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6E-417,1 stop,9/16/2026,17:05,0:10,8928,8502.86,425.14,INR,9/1/2026 6:40,Cleartrip
AMD,DEL,Air India,AI-424,Non-stop,9/2/2026,15:05,16:35,8936,8510.48,425.52,INR,9/1/2026 6:30,Cleartrip
CCU,BOM,IndiGo,6.00E-115,Non-stop,9/16/2026,21:40,0:25,8955,8528.57,426.43,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-5194,Non-stop,9/2/2026,6:25,9:15,8955,8528.57,426.43,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-5288,Non-stop,9/16/2026,11:35,14:35,8955,8528.57,426.43,INR,9/1/2026 6:40,Cleartrip
MAA,BOM,IndiGo,6E-6815,1 stop,9/2/2026,8:55,13:20,8996,8567.62,428.38,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,Akasa Air,QP-1136,Non-stop,9/16/2026,5:10,7:45,8997,8568.57,428.43,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Akasa Air,QP-1126,Non-stop,9/2/2026,23:00,1:40,8997,8568.57,428.43,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-895,1 stop,9/16/2026,18:05,0:45,9007,8578.1,428.9,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-6528,1 stop,9/16/2026,17:00,22:35,9036,8605.71,430.29,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-334,1 stop,9/16/2026,10:55,18:10,9036,8605.71,430.29,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,IndiGo,6E-6908,1 stop,9/16/2026,15:00,22:35,9036,8605.71,430.29,INR,9/1/2026 6:40,Cleartrip
MAA,BOM,IndiGo,6E-6209,1 stop,9/2/2026,14:35,19:05,9060,8628.57,431.43,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6E-2256,1 stop,10/16/2026,19:20,1:00,9138,8702.86,435.14,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,Akasa Air,QP-1146,Non-stop,9/2/2026,13:35,15:40,9156,8720,436,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-2133,Non-stop,9/2/2026,21:55,23:40,9247,8806.67,440.33,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-2133,Non-stop,9/8/2026,21:55,23:40,9247,8806.67,440.33,INR,9/1/2026 6:42,Cleartrip
DEL,PNQ,IndiGo,6E-2623,Non-stop,10/16/2026,18:15,20:20,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-2262,Non-stop,10/16/2026,6:10,8:10,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-5322,Non-stop,10/16/2026,4:40,6:45,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-2618,Non-stop,10/16/2026,23:00,1:05,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-2487,Non-stop,10/16/2026,11:50,14:05,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,Air India Express,IX-1257,Non-stop,10/16/2026,22:25,0:40,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-2132,Non-stop,10/16/2026,9:40,11:45,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-2343,Non-stop,10/16/2026,2:20,4:25,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,IndiGo,6E-6437,Non-stop,10/16/2026,16:25,18:30,9288,8845.71,442.29,INR,9/1/2026 6:28,Cleartrip
AMD,DEL,Air India,AI-882,Non-stop,9/2/2026,15:55,17:45,9302,8859.05,442.95,INR,9/1/2026 6:30,Cleartrip
DEL,GAU,IndiGo,6E-2316,Non-stop,10/16/2026,17:30,19:55,9320,8876.19,443.81,INR,9/1/2026 6:50,Cleartrip
DEL,GAU,IndiGo,6E-5215,Non-stop,10/16/2026,7:40,10:10,9320,8876.19,443.81,INR,9/1/2026 6:50,Cleartrip
MAA,BOM,IndiGo,6E-6081,1 stop,9/2/2026,7:05,12:05,9327,8882.86,444.14,INR,9/1/2026 6:41,Cleartrip
CCU,BOM,IndiGo,6.00E-235,1 stop,10/16/2026,11:45,17:45,9348,8902.86,445.14,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-588,1 stop,9/2/2026,17:40,23:00,9387,8940,447,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-939,1 stop,9/2/2026,13:00,19:15,9397,8949.52,447.48,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-948,1 stop,9/2/2026,14:30,21:25,9397,8949.52,447.48,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-6002,1 stop,9/2/2026,11:10,17:45,9397,8949.52,447.48,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-5371,Non-stop,9/2/2026,14:45,16:40,9400,8952.38,447.62,INR,9/1/2026 6:41,Cleartrip
MAA,BOM,IndiGo,6E-5258,Non-stop,9/8/2026,12:45,14:45,9400,8952.38,447.62,INR,9/1/2026 6:42,Cleartrip
