Origin,Destination,Airline name,Flight_code,Stops,Travel_date,Departure_time,Arrival_time,Duration,Fare,Base price,GST,Currency,Seats_left,Scraped_at time,Source
Bengaluru,New Delhi,IndiGo,6E- 809,Nonstop,2026-09-11,12:00,14:50,02h 50m,9601.0,9143.81,457.19,INR,,2026-08-27 08:08:43,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E-6039,Nonstop,2026-09-11,17:00,19:50,02h 50m,9601.0,9143.81,457.19,INR,1 Seat Left,2026-08-27 08:08:43,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 860,Nonstop,2026-09-11,15:45,18:35,02h 50m,9601.0,9143.81,457.19,INR,,2026-08-27 08:08:43,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E-6034,Nonstop,2026-08-28,18:15,21:05,02h 50m,9601.0,9143.81,457.19,INR,,2026-08-27 08:08:16,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 860,Nonstop,2026-08-28,15:45,18:35,02h 50m,9601.0,9143.81,457.19,INR,,2026-08-27 08:08:16,EaseMyTrip
Bengaluru,New Delhi,Air India Express,IX-2410,Nonstop,2026-08-28,22:15,01:05,02h 50m,9601.0,9143.81,457.19,INR,9 Seats Left,2026-08-27 08:08:16,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 840,Nonstop,2026-08-28,13:55,16:45,02h 50m,9601.0,9143.81,457.19,INR,5 Seats Left,2026-08-27 08:08:16,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E- 524,1 Stop,2026-08-28,09:25,15:20,05h 55m,9620.0,9161.9,458.1,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E- 443,1 Stop,2026-08-28,08:15,15:25,07h 10m,9620.0,9161.9,458.1,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-6876,1 Stop,2026-08-28,02:40,08:10,05h 30m,9646.0,9186.67,459.33,INR,7 Seats Left,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-6563,1 Stop,2026-08-28,01:05,08:10,07h 05m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-5069,1 Stop,2026-08-28,11:30,18:00,06h 30m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-5351,1 Stop,2026-08-28,14:20,20:50,06h 30m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E- 441,1 Stop,2026-08-28,20:40,02:20,05h 40m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E- 105,1 Stop,2026-08-28,18:50,02:20,07h 30m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-5031,1 Stop,2026-08-28,16:00,22:45,06h 45m,9646.0,9186.67,459.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Chennai,New Delhi,Air India Express,IX-2975,1 Stop,2026-09-26,06:30,17:30,11h 00m,9676.0,9215.24,460.76,INR,9 Seats Left,2026-08-27 08:15:14,EaseMyTrip
Chennai,New Delhi,Air India Express,IX-2971,1 Stop,2026-09-26,10:45,17:30,06h 45m,9676.0,9215.24,460.76,INR,9 Seats Left,2026-08-27 08:15:14,EaseMyTrip
Chennai,New Delhi,Air India Express,IX-2786,1 Stop,2026-09-26,07:25,17:30,10h 05m,9676.0,9215.24,460.76,INR,9 Seats Left,2026-08-27 08:15:14,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-6774,1 Stop,2026-08-28,16:25,22:25,06h 00m,9777.0,9311.43,465.57,INR,,2026-08-27 08:16:45,EaseMyTrip
New Delhi,Kolkata,IndiGo,6E-2316,1 Stop,2026-10-11,17:30,22:25,04h 55m,9802.0,9335.24,466.76,INR,,2026-08-27 08:13:21,EaseMyTrip
Bengaluru,Kolkata,Air India Express,IX-1537,Nonstop,2026-08-28,12:00,14:40,02h 40m,9811.0,9343.81,467.19,INR,3 Seats Left,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E-6653,1 Stop,2026-08-28,12:35,18:00,05h 25m,9847.0,9378.1,468.9,INR,7 Seats Left,2026-08-27 08:08:16,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E- 870,1 Stop,2026-08-28,19:30,01:45,06h 15m,9856.0,9386.67,469.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Bengaluru,Kolkata,IndiGo,6E-6034,1 Stop,2026-08-28,18:15,01:45,07h 30m,9856.0,9386.67,469.33,INR,,2026-08-27 08:16:45,EaseMyTrip
Chennai,New Delhi,IndiGo,6E- 613,Nonstop,2026-09-26,19:00,21:55,02h 55m,9879.0,9408.57,470.43,INR,,2026-08-27 08:15:14,EaseMyTrip
Bengaluru,Noida,IndiGo,6E-2455,Nonstop,2026-10-11,06:15,08:50,02h 35m,9899.0,9427.62,471.38,INR,1 Seat Left,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,Ghaziabad,IndiGo,6E-2518,Nonstop,2026-10-11,09:20,12:10,02h 50m,9900.0,9428.57,471.43,INR,,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 839,Nonstop,2026-10-11,01:00,03:50,02h 50m,9900.0,9428.57,471.43,INR,,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 860,Nonstop,2026-10-11,15:45,18:35,02h 50m,9900.0,9428.57,471.43,INR,,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 840,Nonstop,2026-10-11,13:55,16:45,02h 50m,9900.0,9428.57,471.43,INR,,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 869,Nonstop,2026-10-11,13:10,16:05,02h 55m,9900.0,9428.57,471.43,INR,9 Seats Left,2026-08-27 08:09:09,EaseMyTrip
Bengaluru,New Delhi,IndiGo,6E- 870,Nonstop,2026-10-11,19:30,22:15,02h 45m,9900.0,9428.57,471.43,INR,,2026-08-27 08:09:09,EaseMyTrip
